"NoName","address","city","State","zipcode","AUTO_UNIQUE_ID_2019-12-02_dandi_ny2","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"19383","264 SHERMAN AVE NYC","New York City","NY","",767,"USCGeocoder",171.859,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8665,-73.9185,"Relaxed"
"19384","1940 LEXINGTON AVE NYC","New York City","NY","",768,"USCGeocoder",515.3891,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.801,-73.9401,"Relaxed"
"19387","E Ludlow St NYC","New York City","NY","",769,"USCGeocoder",62.4678,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19393","1 GANSEVORT NYC","New York City","NY","",770,"USCGeocoder",562.5152,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19401","255 5th Ave NYC","New York City","NY","",771,"USCGeocoder",218.8043,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7448621,-73.9869433,"Relaxed;Soundex"
"19409","N W Houston St NYC","New York City","NY","",772,"USCGeocoder",30.8654,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19410","551 Amsterdam Ave NYC","New York City","NY","",773,"USCGeocoder",187.693,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7881252,-73.9744635,"Relaxed"
"19412","S E 11th St NYC","New York City","NY","",774,"USCGeocoder",47.1014,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19420","133 Lexington Ave NYC","New York City","NY","",775,"USCGeocoder",531.2563,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.743,-73.982,"Relaxed"
"19422","455 E 14 ST NYC","New York City","NY","",776,"USCGeocoder",281.1744,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7312215,-73.9801025,"Relaxed"
"19425","1650 3rd Ave NYC","New York City","NY","",777,"USCGeocoder",203.1824,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7828634,-73.9512555,"Relaxed;Soundex"
"19443","21 E 61st St NYC","New York City","NY","",778,"USCGeocoder",218.6155,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7651057,-73.9708449,"Relaxed;Soundex"
"19444","135 Bowery NYC","New York City","NY","",779,"USCGeocoder",187.7109,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19448","123 Lexington Ave NYC","New York City","NY","",780,"USCGeocoder",671.7599,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7428,-73.9822,"Relaxed"
"19450","229 Chrystie St NYC","New York City","NY","",781,"USCGeocoder",203.4821,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.72326790162,-73.9914164559803,"Relaxed"
"19463","83 Allen St NYC","New York City","NY","",782,"USCGeocoder",578.5461,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7181,-73.9912,"Relaxed"
"19466","S E 110th St NYC","New York City","NY","",783,"USCGeocoder",46.9906,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19468","","New York City","NY","",784,"USCGeocoder",46.8738,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_CITY","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19471","49 W 27th St NYC","New York City","NY","",785,"USCGeocoder",359.2053,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7452514,-73.9903171,"Relaxed;Soundex"
"19473","36 E 58th St NYC","New York City","NY","",786,"USCGeocoder",687.4628,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.6546797,-73.9231801,"Relaxed;Soundex"
"19475","435 W 43rd St NYC","New York City","NY","",787,"USCGeocoder",218.7754,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7597779,-73.9934545,"Relaxed;Soundex"
"19476","270 6th Ave NYC","New York City","NY","",788,"USCGeocoder",312.4241,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1897.7004008207","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","2",40.6731458484084,-73.9797942191954,"Relaxed"
"19480","2852 Broadway NYC","New York City","NY","",789,"USCGeocoder",156.1395,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19482","38 Delancey St NYC","New York City","NY","",790,"USCGeocoder",516.003,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7199,-73.9917,"Relaxed"
"19490","165 Avenue A NYC","New York City","NY","",791,"USCGeocoder",218.9277,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19505","449 W 43rd St NYC","New York City","NY","",792,"USCGeocoder",281.4598,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7599689,-73.9939335,"Relaxed;Soundex"
"19510","425 Park Ave NYC","New York City","NY","",793,"USCGeocoder",640.5757,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7605,-73.9712,"Relaxed"
"19524","70 Franklin St NYC","New York City","NY","",794,"USCGeocoder",609.7655,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","2",40.7178,-74.0042,"Relaxed"
"19527","1 W 58th St NYC","New York City","NY","",795,"USCGeocoder",249.7582,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7640617,-73.9742285,"Relaxed;Soundex"
"19532","133 Norfolk St NYC","New York City","NY","",796,"USCGeocoder",734.0323,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7199,-73.9867,"Relaxed"
"19536","5 Park Pl NYC","New York City","NY","",797,"USCGeocoder",531.2757,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","2",40.7128,-74.008,"Relaxed"
"19543","W Frederick Douglass B NYC","New York City","NY","",798,"USCGeocoder",31.1909,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19544","E 7th Ave NYC","New York City","NY","",799,"USCGeocoder",31.3315,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19558","1008 ST NICH NYC","New York City","NY","",800,"USCGeocoder",343.7676,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"19561","346 Madison Ave NYC","New York City","NY","",801,"USCGeocoder",593.6222,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7543,-73.9783,"Relaxed"
"19564","61 Columbus Ave NYC","New York City","NY","",802,"USCGeocoder",1109.4111,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7712,-73.9831,"Relaxed"
"19573","210 6th Ave NYC","New York City","NY","",803,"USCGeocoder",218.6664,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.6752691,-73.9782118,"Relaxed;Soundex"
"19576","226 E 14th St NYC","New York City","NY","",804,"USCGeocoder",343.8902,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7326915,-73.9861421,"Relaxed;Soundex"
"19577","1404 3rd Ave NYC","New York City","NY","",805,"USCGeocoder",312.2921,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7748753,-73.9570888,"Relaxed;Soundex"
"19587","61 E 21st St NYC","New York City","NY","",806,"USCGeocoder",375.0187,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4579.67976336088","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","2",40.6532631188547,-73.960465257454,"Relaxed"
"19596","689 8th Ave NYC","New York City","NY","",807,"USCGeocoder",187.7298,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7582716,-73.9892577,"Relaxed;Soundex"
"19597","1 Penn Plz NYC","New York City","NY","",808,"USCGeocoder",546.9022,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7509,-73.9916,"Relaxed"
"19605","123 Lafayette St NYC","New York City","NY","",809,"USCGeocoder",156.3945,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7187102163535,-74.0000968079143,"Relaxed"
"19607","1402 Lexington Ave NYC","New York City","NY","",810,"USCGeocoder",515.6318,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7836,-73.9528,"Relaxed"
"19609","243 5th Ave NYC","New York City","NY","",811,"USCGeocoder",203.1137,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.6749532,-73.9812973,"Relaxed;Soundex"
"19619","1025 5th Ave NYC","New York City","NY","",812,"USCGeocoder",203.1017,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7797865,-73.9615036,"Relaxed;Soundex"
"19625","620 Columbus Ave NYC","New York City","NY","",813,"USCGeocoder",515.642,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7894,-73.9703,"Relaxed"
"19632","212 E 117th St NYC","New York City","NY","",814,"USCGeocoder",234.3567,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7982661,-73.9389167,"Relaxed;Soundex"
"19636","159 W 132nd St NYC","New York City","NY","",815,"USCGeocoder",265.627,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8131822,-73.9443476,"Relaxed;Soundex"
"19641","363A W 18th St NYC","New York City","NY","",816,"USCGeocoder",250.0444,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5793.9374215065","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7430907957586,-74.002460387304,"Relaxed"
"19660","347 E 4th St NYC","New York City","NY","",817,"USCGeocoder",218.5397,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7216252,-73.9783424,"Relaxed;Soundex"
